1.0,0
0.9592974268256818,8
-0.6568024953079282,8
-0.12941549819892587,8
12.843853958732492,0
-0.2940211108893698,8
0.44227306943417544,6
20.45227073977573,0
24.424179007336996,0
-0.30098724677167604,8
1.4129452507276277,8
32.98672325277694,0
35.87203631037259,0
39.266642932359936,0
25.801092537790925,6
45.52532198881773,0
1.3514266812416906,8
1.3790826861200238,8
-12.96098363519621,6
9.222464592181824,6
59.047587019584846,0
63.98589658158255,0
65.00035254403365,0
2.051788347648809,8
-11.148998437975632,6
0.9876251462960712,8
30.62966168114833,6
-25.503932289769065,6
-18.25891854298498,6
2.442872648084537,8
1.1951893788977834,8
0.8108193033507772,8
33.49064578112423,6
1.623448845976033,8
102.10158570369663,0
2.523890681557889,8
2.0538233627620364,8
110.49745568085461,0
2.4661076368981805,8
2.4639784559875353,8
-44.60533944119566,6
2.363228782433085,8
126.94398413915232,0
-34.016541235450276,6
2.235398302733661,8
134.0039121648588,0
-43.01791659680033,6
-15.109766478912302,6
3.383587745434345,8
146.20686358083353,0
1.9936343588902412,8
55.174842809588064,6
-35.212062655744916,6
-42.314226498546155,6
45.98021193281553,6
2.705757321914929,8
-45.857814452275825,6
48.57410560570089,6
3.136661393364286,8
177.47941231147033,0
3.580611184212314,8
3.548713153896394,8
2.1043130131108208,8
3.4799908256737817,8
54.00175931671914,6
2.319894049813238,8
-0.06247600651585428,6
4.235924816459948,8
203.02063931039106,0
3.221947740499139,8
209.11612252681763,0
-51.59771960308319,6
215.28201491603028,0
4.6464691731217735,8
3.361666605675724,8
3.0351235703708355,8
4.733320523748862,8
231.09280621889587,0
234.04863350053898,0
236.81090017987015,0
240.32578130553514,0
-74.97438683173719,6
52.47349021281937,6
248.31353536864538,0
252.78221210994226,0
254.13769639216892,0
258.92513609314625,0
260.030548026733,0
9.792818036494296,6
266.0006256497,0
-79.0284634809529,6
-22.75925990382413,6
84.72865007772008,6
-46.376684833026296,6
-41.061008949194864,6
5.7477992786806,8
4.445061642348153,8
290.6081150361585,0
5.839530055569932,8
4.870421408335717,8
4.126702702786005,8
85.30265505085849,6
50.198845232233886,6
-104.64425840150008,6
311.4449117720433,0
315.6669156003948,0
-101.09161325804506,6
5.713199451376361,8
83.35435020084292,6
-108.23457492455259,6
6.156428401375999,6
6.418950838216349,8
-84.08852016785687,6
5.456556182840992,8
341.0925405532985,0
-80.22015469204416,6
5.340123276767857,8
112.3329736281904,6
5.528567910563078,8
-78.3247597525211,6
117.5790375934288,6
5.952788092481775,8
365.9955441579558,0
96.5944628113117,6
6.3847521192217185,8
5.279471980458195,8
378.53280751132445,0
70.43182566784257,6
5.400791965892938,8
386.16579326227327,0
80.46668069289963,6
5.601708290477951,8
17.562727554941162,6
7.51005402646457,8
402.99233919373194,0
6.573954053528789,8
126.47873723337716,6
6.2200885933150385,8
-57.656001228270796,6
143.49372310791563,6
-69.55847353798008,6
-99.15934320966132,6
130.90517027866147,6
35.78187355537324,6
432.031005161606,0
123.77262295260965,6
60.203147825812934,6
6.38389001073747,8
90.52854255988267,6
51.46361589213305,6
449.2698470358195,0
63.402735796332394,6
455.10800875664216,0
-151.3067213369725,6
7.823603036000113,8
465.9990194791938,0
467.0047304347493,0
471.971599324192,0
8.863787348067422,8
7.306438794023738,8
-72.12781679374436,6
483.6929175568209,0
485.4157667178969,0
7.4863886657990575,8
9.156384734305462,8
495.19784312260504,0
-144.37699524202517,6
135.8308775834097,6
8.549847405733479,8
506.6409838476157,0
114.27318476806653,6
8.970139682239308,8
516.7117535816839,0
518.196242474518,0
105.58114417305323,6
7.7910671749593865,8
28.41331637413534,6
530.0025082129065,0
8.05851272851079,8
536.0224603518797,0
9.958915723414307,8
-110.18879155520699,6
8.687908980378056,8
187.62469202388826,6
-91.36867032613463,6
8.599735060439224,8
174.6332570817252,6
560.7762002899645,0
-153.3948307649528,6
10.296236465697543,8
9.632321870869829,8
8.593632878365499,8
10.263656433621959,8
63.33903061902471,6
-189.39001171045243,6
87.12389707764812,6
10.443515060152967,8
8.88619657637503,8
10.058652431436707,8
158.9167882635415,6
-163.77556845576342,6
9.926456790621954,8
605.0531126007709,0
9.479748452702783,8
9.804102531038842,8
615.730214752633,0
-76.33638213466728,6
-128.08786103422204,6
623.6162458816322,0
10.282614580558297,8
9.6731882756932,8
11.40553558642243,8
10.714754868620405,8
638.6910346102505,0
148.57160462692886,6
11.137753849637262,8
648.6734625968513,0
650.2289581665365,0
654.8531886625366,0
-206.85583476896156,6
660.9649502084978,0
188.32407728565263,6
-197.25537947524916,6
668.012651161115,0
12.148272572156158,8
10.566716274964476,8
678.8342566037919,0
231.51634330155352,6
10.947947324117031,8
686.4671159631013,0
218.99186018389068,6
11.365188630268293,8
696.1367969403957,0
699.0043654098638,0
84.44374331916259,6
-226.30054622363102,6
12.489719768063797,8
711.5402515736888,0
713.346402006968,0
12.409930257729133,8
719.1609612707776,0
-239.572031442186,6
725.0423578787356,0
12.961585776170937,8
-205.80307879493313,6
12.161661340359828,8
737.0373778028762,0
11.653898226527943,8
743.1513978290467,0
747.7654528486361,0
-104.37289888070573,6
-149.16762505306426,6
755.5677676882475,0
-80.72525740826345,6
11.893617246047619,8
218.7475191113399,6
768.1191202762244,0
770.7419566105217,0
13.602429241247986,8
776.4822817793446,0
780.633272545067,0
782.2638480848166,0
786.8242971997122,0
-251.7281564477923,6
792.9496588119985,0
219.2210013023967,6
12.422395761047488,8
800.0056261510289,0
245.40441595651038,6
806.0748295790253,0
-89.97834195239508,6
275.0037702492737,6
-143.61606760983716,6
818.4229485817502,0
822.4560227602996,0
-33.13315493459824,6
828.1891886208116,0
248.22838540785003,6
114.15910222697835,6
837.2323004629985,0
839.6327647450976,0
14.388276660450268,8
-276.5351798358902,6
14.64107411335625,8
14.787746231938177,8
-284.4406190106026,6
14.528110959118942,8
15.140396275545237,8
863.0019226400924,0
867.9968357874288,0
275.3502610910666,6
-217.68894822674352,6
875.124511405524,0
15.645681391722267,8
14.201234590743026,8
14.169437902760594,8
294.9660160987876,6
14.613280031029209,8
14.115056962841784,8
262.1349106342266,6
